institutional_event_id,institutional_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,source_cycle_id,source_cycle_number,event_time,scan_time,token,token_key,mint,asset_key,decision,outcome,quote_successful,eligible,research_eligible,validation_status,validation_quality_score,validation_errors,validation_warnings,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_source_payload
HISTORICAL:CYCLE-000003-20260730T191221000000:00000207,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,207,207,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,arc,ARC,,SYMBOL:ARC,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000113,0.00011300000000002974,0.002,-0.0018869999999999703,1.1300000000002974,-18.869999999999703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ → GoonFi V2 → Meteora DLMM,Meteora DLMM,AlphaQ → GoonFi V2 → Meteora DLMM || Meteora DLMM,0,0,81.8,87.8,74.39,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,7,0,0.0,0.0,"{""event_number"":207,""source_event_id"":207,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":7,""token"":""arc"",""token_key"":""ARC"",""mint"":null,""asset_key"":""SYMBOL:ARC"",""buy_route"":""AlphaQ → GoonFi V2 → Meteora DLMM"",""sell_route"":""Meteora DLMM"",""route_pair"":""AlphaQ → GoonFi V2 → Meteora DLMM || Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000113,""quoted_profit_usd"":0.00011300000000002974,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018869999999999703,""gross_return_bps"":1.1300000000002974,""cost_bps"":20.0,""net_return_bps"":-18.869999999999703,""gross_to_cost_ratio"":0.05650000000001487,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":81.8,""liquidity_score"":87.8,""volume_score"":74.39,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":73.899,""score_dispersion"":33.038473088204306,""minimum_component_score"":0.0,""maximum_component_score"":87.8,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000208,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,208,208,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,SOL,SOL,,SYMBOL:SOL,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.00011,0.0001100000000000545,0.002,-0.0018899999999999455,1.100000000000545,-18.899999999999455,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum,Quantum,Quantum || Quantum,0,0,97.26,99.39,100.0,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,8,0,0.0,0.0,"{""event_number"":208,""source_event_id"":208,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":8,""token"":""SOL"",""token_key"":""SOL"",""mint"":null,""asset_key"":""SYMBOL:SOL"",""buy_route"":""Quantum"",""sell_route"":""Quantum"",""route_pair"":""Quantum || Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.00011,""quoted_profit_usd"":0.0001100000000000545,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018899999999999455,""gross_return_bps"":1.100000000000545,""cost_bps"":20.0,""net_return_bps"":-18.899999999999455,""gross_to_cost_ratio"":0.05500000000002725,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":97.26,""liquidity_score"":99.39,""volume_score"":100.0,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":86.5565,""score_dispersion"":38.49136027734016,""minimum_component_score"":0.0,""maximum_component_score"":100.0,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000209,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,209,209,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,xBTC,XBTC,,SYMBOL:XBTC,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000086,8.60000000000305e-05,0.002,-0.0019139999999999695,0.860000000000305,-19.139999999999695,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → Whirlpool → Whirlpool,Manifest → GoonFi V2,Quantum → Whirlpool → Whirlpool || Manifest → GoonFi V2,0,0,69.76,80.79,75.61,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,9,0,0.0,0.0,"{""event_number"":209,""source_event_id"":209,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":9,""token"":""xBTC"",""token_key"":""XBTC"",""mint"":null,""asset_key"":""SYMBOL:XBTC"",""buy_route"":""Quantum → Whirlpool → Whirlpool"",""sell_route"":""Manifest → GoonFi V2"",""route_pair"":""Quantum → Whirlpool → Whirlpool || Manifest → GoonFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000086,""quoted_profit_usd"":8.60000000000305e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0019139999999999695,""gross_return_bps"":0.860000000000305,""cost_bps"":20.0,""net_return_bps"":-19.139999999999695,""gross_to_cost_ratio"":0.04300000000001525,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":69.76,""liquidity_score"":80.79,""volume_score"":75.61,""pair_score"":21.04,""intelligence_score"":0.0,""composite_market_score"":59.4035,""score_dispersion"":32.65414950660942,""minimum_component_score"":0.0,""maximum_component_score"":80.79,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000210,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,210,210,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,mSOL,MSOL,,SYMBOL:MSOL,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.00008,8.000000000008001e-05,0.002,-0.00191999999999992,0.8000000000008001,-19.1999999999992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ → GoonFi V2 → Manifest,AlphaQ → Meteora DLMM,AlphaQ → GoonFi V2 → Manifest || AlphaQ → Meteora DLMM,0,0,80.08,87.5,70.43,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,10,0,0.0,0.0,"{""event_number"":210,""source_event_id"":210,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":10,""token"":""mSOL"",""token_key"":""MSOL"",""mint"":null,""asset_key"":""SYMBOL:MSOL"",""buy_route"":""AlphaQ → GoonFi V2 → Manifest"",""sell_route"":""AlphaQ → Meteora DLMM"",""route_pair"":""AlphaQ → GoonFi V2 → Manifest || AlphaQ → Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.00008,""quoted_profit_usd"":8.000000000008001e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.00191999999999992,""gross_return_bps"":0.8000000000008001,""cost_bps"":20.0,""net_return_bps"":-19.1999999999992,""gross_to_cost_ratio"":0.040000000000040004,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":80.08,""liquidity_score"":87.5,""volume_score"":70.43,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":72.516,""score_dispersion"":32.64810071045481,""minimum_component_score"":0.0,""maximum_component_score"":87.5,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000211,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,211,211,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,USDG,USDG,,SYMBOL:USDG,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000079,7.899999999994023e-05,0.002,-0.0019210000000000598,0.7899999999994023,-19.210000000000598,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ,Riptide,AlphaQ || Riptide,0,0,92.3,99.09,96.65,60.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,11,0,0.0,0.0,"{""event_number"":211,""source_event_id"":211,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":11,""token"":""USDG"",""token_key"":""USDG"",""mint"":null,""asset_key"":""SYMBOL:USDG"",""buy_route"":""AlphaQ"",""sell_route"":""Riptide"",""route_pair"":""AlphaQ || Riptide"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000079,""quoted_profit_usd"":7.899999999994023e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0019210000000000598,""gross_return_bps"":0.7899999999994023,""cost_bps"":20.0,""net_return_bps"":-19.210000000000598,""gross_to_cost_ratio"":0.039499999999970115,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":92.3,""liquidity_score"":99.09,""volume_score"":96.65,""pair_score"":60.37,""intelligence_score"":0.0,""composite_market_score"":80.848,""score_dispersion"":37.53923781858124,""minimum_component_score"":0.0,""maximum_component_score"":99.09,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000212,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,212,212,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,JLP,JLP,,SYMBOL:JLP,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000077,7.700000000010476e-05,0.002,-0.0019229999999998953,0.7700000000010476,-19.229999999998952,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flux → Meteora DLMM,GoonFi V2 → Manifest → AlphaQ,Flux → Meteora DLMM || GoonFi V2 → Manifest → AlphaQ,0,0,93.43,98.48,91.46,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,12,0,0.0,0.0,"{""event_number"":212,""source_event_id"":212,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":12,""token"":""JLP"",""token_key"":""JLP"",""mint"":null,""asset_key"":""SYMBOL:JLP"",""buy_route"":""Flux → Meteora DLMM"",""sell_route"":""GoonFi V2 → Manifest → AlphaQ"",""route_pair"":""Flux → Meteora DLMM || GoonFi V2 → Manifest → AlphaQ"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000077,""quoted_profit_usd"":7.700000000010476e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0019229999999998953,""gross_return_bps"":0.7700000000010476,""cost_bps"":20.0,""net_return_bps"":-19.229999999998952,""gross_to_cost_ratio"":0.03850000000005238,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":93.43,""liquidity_score"":98.48,""volume_score"":91.46,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":83.47200000000001,""score_dispersion"":37.00472640082615,""minimum_component_score"":0.0,""maximum_component_score"":98.48,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000213,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,213,213,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,USDT,USDT,,SYMBOL:USDT,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000034,3.4000000000089514e-05,0.002,-0.0019659999999999105,0.34000000000089514,-19.659999999999105,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riptide,Manifest → BisonFi → Quantum,Riptide || Manifest → BisonFi → Quantum,0,0,96.55,100.0,97.56,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,13,0,0.0,0.0,"{""event_number"":213,""source_event_id"":213,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":13,""token"":""USDT"",""token_key"":""USDT"",""mint"":null,""asset_key"":""SYMBOL:USDT"",""buy_route"":""Riptide"",""sell_route"":""Manifest → BisonFi → Quantum"",""route_pair"":""Riptide || Manifest → BisonFi → Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000034,""quoted_profit_usd"":3.4000000000089514e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0019659999999999105,""gross_return_bps"":0.34000000000089514,""cost_bps"":20.0,""net_return_bps"":-19.659999999999105,""gross_to_cost_ratio"":0.017000000000044757,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":96.55,""liquidity_score"":100.0,""volume_score"":97.56,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":86.00800000000001,""score_dispersion"":38.196552724035186,""minimum_component_score"":0.0,""maximum_component_score"":100.0,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000214,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,214,214,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,USD1,USD1,,SYMBOL:USD1,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000011,1.0999999999983245e-05,0.002,-0.001989000000000017,0.10999999999983245,-19.890000000000168,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ → GoonFi V2 → Aquifer,AlphaQ → Riptide,AlphaQ → GoonFi V2 → Aquifer || AlphaQ → Riptide,0,0,92.44,95.73,92.07,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,14,0,0.0,0.0,"{""event_number"":214,""source_event_id"":214,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":14,""token"":""USD1"",""token_key"":""USD1"",""mint"":null,""asset_key"":""SYMBOL:USD1"",""buy_route"":""AlphaQ → GoonFi V2 → Aquifer"",""sell_route"":""AlphaQ → Riptide"",""route_pair"":""AlphaQ → GoonFi V2 → Aquifer || AlphaQ → Riptide"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000011,""quoted_profit_usd"":1.0999999999983245e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.001989000000000017,""gross_return_bps"":0.10999999999983245,""cost_bps"":20.0,""net_return_bps"":-19.890000000000168,""gross_to_cost_ratio"":0.005499999999991623,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":92.44,""liquidity_score"":95.73,""volume_score"":92.07,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":82.60950000000001,""score_dispersion"":36.600615623237815,""minimum_component_score"":0.0,""maximum_component_score"":95.73,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000215,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,215,215,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,SPYx,SPYX,,SYMBOL:SPYX,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999996,-4.000000000004e-06,0.002,-0.002004000000000004,-0.040000000000040004,-20.040000000000042,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ → Whirlpool,Raydium CLMM,AlphaQ → Whirlpool || Raydium CLMM,0,0,85.88,86.59,85.98,83.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,15,0,0.0,0.0,"{""event_number"":215,""source_event_id"":215,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":15,""token"":""SPYx"",""token_key"":""SPYX"",""mint"":null,""asset_key"":""SYMBOL:SPYX"",""buy_route"":""AlphaQ → Whirlpool"",""sell_route"":""Raydium CLMM"",""route_pair"":""AlphaQ → Whirlpool || Raydium CLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999996,""quoted_profit_usd"":-4.000000000004e-06,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002004000000000004,""gross_return_bps"":-0.040000000000040004,""cost_bps"":20.0,""net_return_bps"":-20.040000000000042,""gross_to_cost_ratio"":-0.002000000000002,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.88,""liquidity_score"":86.59,""volume_score"":85.98,""pair_score"":83.54,""intelligence_score"":0.0,""composite_market_score"":77.13850000000001,""score_dispersion"":34.21479937103241,""minimum_component_score"":0.0,""maximum_component_score"":86.59,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000216,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,216,216,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,CASH,CASH,,SYMBOL:CASH,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999992,-8.000000000008e-06,0.002,-0.002008000000000008,-0.08000000000008001,-20.08000000000008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ,AlphaQ,AlphaQ || AlphaQ,0,0,83.86,92.99,89.02,42.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,16,0,0.0,0.0,"{""event_number"":216,""source_event_id"":216,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":16,""token"":""CASH"",""token_key"":""CASH"",""mint"":null,""asset_key"":""SYMBOL:CASH"",""buy_route"":""AlphaQ"",""sell_route"":""AlphaQ"",""route_pair"":""AlphaQ || AlphaQ"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999992,""quoted_profit_usd"":-8.000000000008e-06,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002008000000000008,""gross_return_bps"":-0.08000000000008001,""cost_bps"":20.0,""net_return_bps"":-20.08000000000008,""gross_to_cost_ratio"":-0.004000000000004,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":83.86,""liquidity_score"":92.99,""volume_score"":89.02,""pair_score"":42.68,""intelligence_score"":0.0,""composite_market_score"":72.61149999999999,""score_dispersion"":35.73559010286524,""minimum_component_score"":0.0,""maximum_component_score"":92.99,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000003-20260730T191221000000:00000217,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,217,217,CYCLE-000003-20260730T191221000000,3,2026-07-30T19:12:21.000+00:00,2026-07-30T19:12:21.000+00:00,USDe,USDE,,SYMBOL:USDE,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999992,-8.000000000008e-06,0.002,-0.002008000000000008,-0.08000000000008001,-20.08000000000008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ → ZeroFi,Manifest,AlphaQ → ZeroFi || Manifest,0,0,81.8,93.9,76.22,60.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,17,0,0.0,0.0,"{""event_number"":217,""source_event_id"":217,""timestamp"":""2026-07-30 19:12:21"",""cycle_number"":3,""cycle_id"":""CYCLE-000003-20260730T191221000000"",""cycle_position"":17,""token"":""USDe"",""token_key"":""USDE"",""mint"":null,""asset_key"":""SYMBOL:USDE"",""buy_route"":""AlphaQ → ZeroFi"",""sell_route"":""Manifest"",""route_pair"":""AlphaQ → ZeroFi || Manifest"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999992,""quoted_profit_usd"":-8.000000000008e-06,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002008000000000008,""gross_return_bps"":-0.08000000000008001,""cost_bps"":20.0,""net_return_bps"":-20.08000000000008,""gross_to_cost_ratio"":-0.004000000000004,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":81.8,""liquidity_score"":93.9,""volume_score"":76.22,""pair_score"":60.37,""intelligence_score"":0.0,""composite_market_score"":72.3145,""score_dispersion"":33.037755613842776,""minimum_component_score"":0.0,""maximum_component_score"":93.9,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
